transcript	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DomainType	Coverage_max	Subfamily_hits	Domains
HERVH-int_01121	30.73261363825852	-0.1415636595898815	0.6211760877166702	-0.2278961833676561	0.8197269498915701	0.9597913164960059	AP | RT	0.971	HERVH	AP:0.97 | RT:0.28
HERVH-int_01160	138.34090564093378	0.1611031892473718	0.694040051630984	0.23212376413836874	0.8164418877921662	0.9597913164960059	AP | ENV | GAG | INT | RNaseH | RT	0.643	HERVH	RNaseH:0.64 | AP:0.62 | INT:0.38 | RT:0.29 | GAG:0.13 | ENV:0.13
HERVIP10B3-int_00120	30.05260824166382	0.14913821524462484	0.649374507096194	0.22966441339301374	0.81835254975443394	0.9597913164960059	AP | ENV | GAG | INT | RT	0.338	HERVIP10B3	AP:0.34 | ENV:0.28 | RT:0.27 | INT:0.18 | GAG:0.10
HERVK9-int_00193	71.69643569885453	-0.10266193431827411	0.4409052701531835	-0.23284351825190552	0.8158829188287869	0.9597913164960059	AP | DUT | ENV | GAG | INT | RNaseH | RT	0.91	HERVK9	RT:0.91 | RNaseH:0.76 | INT:0.65 | AP:0.52 | GAG:0.45 | DUT:0.38 | ENV:0.08
HERVS71-int_00008	14.4681739175178	0.1358757736829702	0.5933000210996878	0.22901697092665366	0.8188557257440464	0.9597913164960059	AP | ENV | GAG | INT | RNaseH | RT	1	HERVS71	AP:1.00 | RNaseH:0.60 | INT:0.42 | RT:0.40 | GAG:0.25 | ENV:0.23
MER76-int_00087	18.454555358118306	0.12084999079410343	0.5349157984322352	0.22592339046313112	0.8212610051498028	0.9597913164960059	NA	NA	NA	NA
HUERS-P1-int_00222	64.02362433054836	-0.08337988425404405	0.3756237180011485	-0.2219771549510862	0.8243316674100073	0.9611083026484161	NA	NA	NA	NA
MER92-int_00192	11.728339565847731	0.16036541656211148	0.7222201687396745	0.22204505426919954	0.8242788104089495	0.9611083026484161	NA	NA	NA	NA
HERVH-int_01159	17.977165156628704	-0.23192026628862888	1.0722997934868526	-0.21628304667902787	0.8287671231241646	0.9652048697563962	AP | INT | RT	0.794	HERVH	AP:0.79 | RT:0.40 | INT:0.20
HERVS71-int_00031	39.258846710984926	-0.21243510339553257	1.013349143316668	-0.20963663392484594	0.8339512851683415	0.970163328412504	AP | ENV | GAG | INT | RNaseH | RT	0.5	HERVS71	AP:0.50 | RNaseH:0.40 | RT:0.34 | GAG:0.29 | INT:0.24 | ENV:0.11
ERVL-B4-int_01437	14.124304206522988	0.10823044794337781	0.5279330409620296	0.20500790734020763	0.8375659470732262	0.9712964997742213	NA	NA	NA	NA
ERVL40-int_00338	365.6357443363373	-0.06363818191826114	0.3272406839509871	-0.19446904079870653	0.8458086348211252	0.9712964997742213	NA	NA	NA	NA
HERVH-int_00730	40.78645091953258	0.250563263860132	1.2905591078074377	0.19415093996416796	0.8460576960784048	0.9712964997742213	AP | INT | RT	0.941	HERVH	AP:0.94 | RT:0.34 | INT:0.15
HERVH-int_00813	31.851090006437616	-0.08149845745368443	0.3946019422188861	-0.20653334090402717	0.8363743238230147	0.9712964997742213	GAG | INT | RT	0.2	HERVH	INT:0.20 | RT:0.16 | GAG:0.14
HERVK3-int_00076	266.26065929906235	0.09749175187423491	0.49547539824348147	0.19676406178763794	0.8440121758165664	0.9712964997742213	AP | DUT | GAG	0.689	HERVK3	AP:0.69 | DUT:0.46 | GAG:0.33
HERVL-int_00282	14.861262171177591	0.1404595934144141	0.7088869971407505	0.1981410210385417	0.8429347308732227	0.9712964997742213	DUT | INT | RT	0.492	HERVL	RT:0.49 | DUT:0.32 | INT:0.23
Harlequin-int_00234	374.2080453893249	-0.07498380804186441	0.38368583855684985	-0.1954302205259896	0.845056160144549	0.9712964997742213	ENV | GAG	0.234	Harlequin	ENV:0.23 | GAG:0.10
MER101-int_00130	67.73765463739217	-0.07618880720241387	0.38332981974892244	-0.1987552318583429	0.8424542170354214	0.9712964997742213	NA	NA	NA	NA
MER4-int_01035	40.065475553712055	0.1121912978883929	0.5601206777393284	0.20029843986692633	0.8412471826317642	0.9712964997742213	NA	NA	NA	NA
MER57A-int_00646	63.721979788082855	-0.10923154439198966	0.5555190978437231	-0.1966296835085917	0.8441173399828467	0.9712964997742213	NA	NA	NA	NA
MER57A-int_01220	24.565227972983386	-0.08568879006503123	0.4410999777414894	-0.19426160596011163	0.8459710469265347	0.9712964997742213	INT	0.189	MER57A	INT:0.19
MER66-int_00006	11.398053452696905	0.1937305432331558	0.9641662795450255	0.2009306354548866	0.8407528125668973	0.9712964997742213	NA	NA	NA	NA
HERVK3-int_00084	950.6342826177569	0.057129802740341636	0.2997664227409842	0.1905810604735579	0.8488538297631187	0.9713504578368765	NA	NA	NA	NA
HERVK9-int_00109	508.59252126627695	0.07833392259751326	0.41112069610540264	0.19053753153168942	0.8488879359319408	0.9713504578368765	AP | DUT | ENV | GAG | INT | RNaseH | RT	0.985	HERVK9	DUT:0.98 | RNaseH:0.86 | RT:0.47 | GAG:0.45 | INT:0.30 | AP:0.28 | ENV:0.25
MER61-int_00548	9.059558888221316	0.12228561759647878	0.6346330785778083	0.1926871159481898	0.8472040143479755	0.9713504578368765	NA	NA	NA	NA
LTR49-int_01060	51.25071766958454	0.06761656693801917	0.36649902455442923	0.18449317026211443	0.8536265845391416	0.974642348977624	NA	NA	NA	NA
PRIMAX-int_00099	17.179545001661076	-0.09075806890612682	0.4918208586165624	-0.1845348104214596	0.853593921275464	0.974642348977624	NA	NA	NA	NA
ERVL-int_00325	10.05037561437068	0.1037609333046711	0.5777421885466222	0.17959729332852395	0.8574687297423814	0.9746457174553126	NA	NA	NA	NA
HERVIP10B3-int_00051	23.96563351277193	0.12325404840209798	0.6920589877862947	0.17809760522922127	0.8586463227183496	0.9746457174553126	GAG	0.129	HERVIP10B3	GAG:0.13
HERVK11-int_00009	19.654516815824334	0.14175861154901104	0.7938630030380722	0.17856810432846504	0.8582768409567714	0.9746457174553126	AP | DUT | ENV | GAG | INT	0.97	HERVK11	DUT:0.97 | AP:0.97 | GAG:0.50 | INT:0.31 | ENV:0.10
HERVK14C-int_00032	10.716397300386994	-0.10039023355593482	0.5589616431921951	-0.17960129246545872	0.857465589941872	0.9746457174553126	ENV	0.169	HERVK14C	ENV:0.17
HERVL-int_01466	201.4518980926286	0.06060445544465734	0.3416767523674034	0.177373658069337	0.8592148970499078	0.9746457174553126	INT | RNaseH	0.467	HERVL	INT:0.47 | RNaseH:0.32
MER51-int_00375	23.7633393892148	0.08341943582267232	0.46010145098615823	0.1813066132347014	0.8561269154448498	0.9746457174553126	NA	NA	NA	NA
HERV9NC-int_00144	9.008149044775811	0.15069962719511784	0.8744095845948756	0.17234443657766946	0.8631667516257198	0.9749035479526738	AP | ENV | GAG | RNaseH | RT	0.956	HERV9NC	AP:0.96 | RT:0.51 | RNaseH:0.35 | ENV:0.17 | GAG:0.10
HERVH-int_00099	11.15193834122616	-0.2189128819252684	1.256378735588337	-0.1742411549354629	0.8616759432331271	0.9749035479526738	AP | GAG | RT	0.838	HERVH	AP:0.84 | RT:0.36 | GAG:0.13
HERVK9-int_00252	26.785320158072192	0.1089932661947576	0.620584070319823	0.1756301384574487	0.8605845233106422	0.9749035479526738	AP | DUT | GAG | INT | RNaseH | RT	0.922	HERVK9	AP:0.92 | DUT:0.74 | RT:0.64 | RNaseH:0.54 | INT:0.44 | GAG:0.07
PRIMA4-int_00130	50.770519682776765	0.07384579719910339	0.4262787400722662	0.17323359167896682	0.8624678204466342	0.9749035479526738	NA	NA	NA	NA
ERVL-E-int_05642	39.84151416030688	-0.06607725836805332	0.3864778884611512	-0.1709729336163443	0.8642450480488739	0.9750695746844515	NA	NA	NA	NA
ERVL-E-int_02517	55.11780305498225	0.08672917506703594	0.5116793827283537	0.16949906131566714	0.8654041106402245	0.9753262689346771	NA	NA	NA	NA
HERV3-int_00140	14.383033855374089	0.19201837468922994	1.1584696336866123	0.16575175481999255	0.8683523148839781	0.9759267076040542	INT | RNaseH | RT	0.921	HERV3	RNaseH:0.92 | RT:0.20 | INT:0.15
HERVE-int_00174	42.57358421692981	-0.06519207147310177	0.3969583098795102	-0.16422901309935972	0.8695508620323178	0.9759267076040542	AP | GAG | RT	1	HERVE	AP:1.00 | RT:0.56 | GAG:0.29
MER65-int_00463	7.3792171776315225	0.18394532978094097	1.1210465323649947	0.164083581252318	0.8696653468907188	0.9759267076040542	NA	NA	NA	NA
MER66-int_00018	29.735196117156274	-0.07406469055886382	0.44599395204730535	-0.16606658054189932	0.8681045537929287	0.9759267076040542	NA	NA	NA	NA
ERVL47-int_00064	303.2881092618915	0.4989868702065937	3.074856899274563	0.1622797048943375	0.8710855959820392	0.9764738961383245	NA	NA	NA	NA
THE1-int_00030	24.409932629360608	-0.07768859123760433	0.48351934234054683	-0.16067318188666707	0.8723508127212145	0.9768463111434349	NA	NA	NA	NA
ERVL-B4-int_00811	55.42201239780792	-0.059606719870684353	0.41620442845113303	-0.1432150063671964	0.8861203786230215	0.9772998128371995	NA	NA	NA	NA
ERVL-E-int_00037	113.32862283201283	0.0722210600474042	0.4837320906542071	0.14929970833593295	0.8813171454079296	0.9772998128371995	NA	NA	NA	NA
ERVL-E-int_05301	23.349651645728976	0.09061223816016939	0.6013419017959206	0.15068339307398002	0.8802254740502149	0.9772998128371995	NA	NA	NA	NA
ERVL40-int_00816	10.083138244748424	-0.09708763473191696	0.6505801774719513	-0.14923238994028948	0.8813702626724544	0.9772998128371995	NA	NA	NA	NA
HERV15-int_00005	8.21654454532832	0.12240087963806527	0.7797342899149887	0.15697767973165594	0.8752624389899871	0.9772998128371995	ENV | RNaseH | RT	0.321	HERV15	RNaseH:0.32 | RT:0.28 | ENV:0.19
HERVH-int_00180	17.171223530017446	-0.08865048559413628	0.607622512523583	-0.14589730262947687	0.8840024609952905	0.9772998128371995	AP | RT	0.985	HERVH	AP:0.98 | RT:0.36
HERVH-int_00424	43.102656627173786	-0.08344584418453548	0.5963129336515182	-0.13993633120374468	0.8887102955499486	0.9772998128371995	AP | ENV | INT | RT	0.985	HERVH	AP:0.98 | RT:0.54 | ENV:0.33 | INT:0.33
HERVH-int_00726	18.09282565836601	-0.0726860820346587	0.5089192192678195	-0.14282439979223413	0.8864288663854795	0.9772998128371995	AP | GAG | INT | RT	0.941	HERVH	AP:0.94 | RT:0.50 | INT:0.20 | GAG:0.12
HERVIP10F-int_00158	14.991314882458457	-0.08531196048585502	0.6050857072497242	-0.14099153138754608	0.887876632486999	0.9772998128371995	INT | RNaseH | RT	0.537	HERVIP10F	INT:0.54 | RNaseH:0.48 | RT:0.29
HERVK-int_00015	74.00719399684839	0.061846579718662545	0.4032735810316495	0.15336134730285922	0.8781133246321657	0.9772998128371995	ENV	0.186	HERVK	ENV:0.19
HERVK3-int_00019	15.229748795499013	-0.1099742412330807	0.7919557276165001	-0.1388641276249915	0.8895575182749295	0.9772998128371995	INT	0.356	HERVK3	INT:0.36
HERVL74-int_00065	328.797281333936	-0.07273747539409568	0.4697082368217591	-0.15485671677011165	0.8769342769411714	0.9772998128371995	NA	NA	NA	NA
HUERS-P3-int_00001	388.58065255524707	-0.04246091827845748	0.274326239264253	-0.15478256251512174	0.8769927386235296	0.9772998128371995	NA	NA	NA	NA
LOR1-int_00587	42.579636950926655	-0.06961252137577782	0.4608196222603764	-0.1510624070961213	0.8799264869206148	0.9772998128371995	NA	NA	NA	NA
MER101-int_00129	193.47336674687395	-0.04593607435197614	0.3165942532910153	-0.1450944667329493	0.8846362869674659	0.9772998128371995	NA	NA	NA	NA
MER110-int_00169	18.219800622267265	0.09031638867023126	0.6423179479623334	0.14061009653668832	0.8881779716060509	0.9772998128371995	NA	NA	NA	NA
MER41-int_00478	506.9256215478951	-0.04963664782297226	0.3465849322341196	-0.14321640442649852	0.8861192745143908	0.9772998128371995	NA	NA	NA	NA
PABL_B-int_00191	81.42726590748703	0.0836458757884179	0.5822727120285052	0.14365412299163868	0.8857735998831091	0.9772998128371995	NA	NA	NA	NA
HERVH-int_00372	46.09224372492832	-0.06963868598818718	0.507846065615576	-0.1371255793894474	0.8909315340180273	0.9777833502273319	AP | GAG | INT | RT	0.838	HERVH	AP:0.84 | RT:0.37 | INT:0.16 | GAG:0.13
HERVH-int_00305	10.24318037423392	-0.10498338616008043	0.7836017954077151	-0.13397542830469986	0.8934220046141047	0.9784653125846943	AP | GAG | RNaseH | RT	0.985	HERVH	AP:0.98 | RT:0.79 | RNaseH:0.38 | GAG:0.14
LTR49-int_01062	11.66997727359778	-0.07707348255885352	0.5715807006540685	-0.1348426958269535	0.8927362477025239	0.9784653125846943	NA	NA	NA	NA
ERVL-B4-int_00221	37.2031748406275	0.0511583338470912	0.41207328623751666	0.12414862976000787	0.9011975949771228	0.98004543038116	NA	NA	NA	NA
ERVL-E-int_06315	31.676074714501038	0.07308237086639832	0.5899861058975995	0.1238713422839195	0.9014171437030153	0.98004543038116	NA	NA	NA	NA
HERVE_a-int_00053	567.2718903450274	-0.039214855139758684	0.3098904017607506	-0.12654427151323752	0.8993011070883578	0.98004543038116	ENV	0.245	HERVE_a	ENV:0.24
HERVL-int_00873	19.27313515413479	-0.07181927495142557	0.5636267440894646	-0.12742346899710932	0.8986052420679982	0.98004543038116	DUT | INT	0.299	HERVL	DUT:0.30 | INT:0.21
MER4-int_01066	107.77680430691336	0.07741992632852639	0.6115881111332744	0.1265883442126876	0.8992662226909767	0.98004543038116	NA	NA	NA	NA
MER51-int_00193	569.6501176453864	0.038531722299285184	0.2971477797755742	0.12967191721367363	0.896826001755916	0.98004543038116	NA	NA	NA	NA
MLT-int_00284	12.929834080536002	0.0799780588879031	0.6381537917986247	0.1253272485657202	0.9002644810125672	0.98004543038116	NA	NA	NA	NA
LTR49-int_00653	12.243090261103994	-0.07589395108578796	0.6246244601838814	-0.12150332867759575	0.9032923783356568	0.9810654773002413	NA	NA	NA	NA
ERV24_Prim-int_00311	41.04917555895482	0.019326255483154958	0.40087921612452354	0.04820967190564381	0.9615491420859216	0.9811921742788023	NA	NA	NA	NA
ERV3-16A3_I-int_02756	580.6211751556232	-0.028938349407525918	0.30760920432726896	-0.09407504392078618	0.925049544512304	0.9811921742788023	NA	NA	NA	NA
ERVL-E-int_00253	29.03572615488454	-0.024833349884669165	0.4327196875095262	-0.05738899939495465	0.9542353257720468	0.9811921742788023	NA	NA	NA	NA
ERVL-E-int_02455	14.170364333809536	0.048098831647494844	0.6046123501964181	0.07955317424771287	0.9365926386552784	0.9811921742788023	NA	NA	NA	NA
ERVL-E-int_04000	8.435009029847569	-0.08478511450377149	0.7108686909163677	-0.11926972672615045	0.9050616668416025	0.9811921742788023	NA	NA	NA	NA
ERVL-E-int_04096	18.315521240679967	0.040356444668760955	0.5188027638227549	0.07778764394275361	0.9379969753711529	0.9811921742788023	NA	NA	NA	NA
ERVL-E-int_05300	20.03059194794728	-0.03525501037584235	0.49592848686531443	-0.0710888995280019	0.9433270027126616	0.9811921742788023	NA	NA	NA	NA
ERVL-E-int_07058	118.61039893826744	-0.0339671503271038	0.3810118604983024	-0.08914985030303313	0.928962820266229	0.9811921742788023	NA	NA	NA	NA
HERV-Fc2-int_00004	45.356283563348846	-0.022670542179522572	0.4166581218696699	-0.05441041705317792	0.9566081795423046	0.9811921742788023	GAG	0.195	HERV-Fc2	GAG:0.20
HERV15-int_00028	23.947468994992775	0.05890619285108468	0.5160885227016985	0.11413970716247206	0.9091270461238952	0.9811921742788023	AP | ENV | INT | RNaseH | RT	0.824	HERV15	AP:0.82 | RNaseH:0.70 | INT:0.44 | ENV:0.39 | RT:0.28
HERV16-int_00733	16.929817861492218	-0.026971496152612483	0.5347140607932731	-0.0504409704741989	0.9597709882051049	0.9811921742788023	NA	NA	NA	NA
HERV16-int_01471	272.48785766147563	-0.01451666398276229	0.27872301523908316	-0.05208276026402118	0.9584627496369771	0.9811921742788023	NA	NA	NA	NA
HERV17-int_00246	100.61722194947284	-0.029405866982700528	0.354431749421425	-0.08296623265467248	0.933878389452677	0.9811921742788023	RNaseH	0.193	HERV17	RNaseH:0.19
HERV17-int_00253	11.99187944683156	-0.04966541914240934	0.6057246162513104	-0.08199339734577263	0.9346519639326667	0.9811921742788023	NA	NA	NA	NA
HERV3-int_00022	31.9688039213262	0.08703888116938699	1.2611414823009797	0.06901595292114465	0.944976921182775	0.9811921742788023	ENV | INT	0.215	HERV3	ENV:0.21 | INT:0.20
HERV3-int_00092	19.230964712839437	0.05608366432605677	0.5382928723330995	0.10418801215586558	0.9170201471096164	0.9811921742788023	INT	0.197	HERV3	INT:0.20
HERV35I-int_00262	9.981448721838335	-0.0483777031442927	0.9349958830845876	-0.05174108679996834	0.9587349985355331	0.9811921742788023	NA	NA	NA	NA
HERV9NC-int_00010	232.73537343355935	-0.039647300501008106	0.3460514149955661	-0.11457054871894139	0.9087855246711534	0.9811921742788023	AP | ENV | GAG | RNaseH | RT	0.668	HERV9NC	ENV:0.67 | RNaseH:0.64 | RT:0.50 | AP:0.35 | GAG:0.21
HERV9NC-int_00084	1401.8564571412292	-0.04844702153420016	0.9967305032028119	-0.04860593849443203	0.9612333373267895	0.9811921742788023	AP | ENV | GAG | RNaseH | RT	0.651	HERV9NC	RT:0.65 | RNaseH:0.52 | ENV:0.48 | AP:0.43 | GAG:0.20
HERVE-int_00005	15.072566471400856	0.13651644152932402	1.2200892852407976	0.11189053389841142	0.9109102023253682	0.9811921742788023	AP | GAG | INT | RNaseH | RT	1	HERVE	AP:1.00 | RT:1.00 | RNaseH:0.99 | GAG:0.38 | INT:0.28
HERVFH19-int_00079	20.79747951700604	-0.0833488808093158	1.0172067739562614	-0.08193897538171496	0.9346952407563895	0.9811921742788023	AP	0.382	HERVFH19	AP:0.38
HERVH-int_00507	41.74595167819824	-0.03735432787384912	0.4755157608937141	-0.07855539383940303	0.9373862684004372	0.9811921742788023	NA	NA	NA	NA
HERVH-int_00862	39.62891698142839	-0.045497982373681925	0.861051623041037	-0.05284001697017129	0.9578593770886696	0.9811921742788023	AP | GAG | INT | RT	0.794	HERVH	AP:0.79 | RT:0.34 | INT:0.20 | GAG:0.13
HERVH-int_00889	16.889510857037145	-0.07527301679962804	1.2073316396648492	-0.06234659502547581	0.9502868231592378	0.9811921742788023	INT	0.2	HERVH	INT:0.20
HERVH-int_00923	10.129430348423412	-0.03978832323539991	0.6026854698446937	-0.06601838807504846	0.9473631858237413	0.9811921742788023	ENV | INT | RNaseH | RT	0.424	HERVH	INT:0.42 | RNaseH:0.41 | RT:0.26 | ENV:0.08
HERVIP10B3-int_00054	29.96511306787041	0.038681617812317264	0.821609855891878	0.04708027482256454	0.9624492483135912	0.9811921742788023	ENV | INT | RNaseH	0.993	HERVIP10B3	RNaseH:0.99 | ENV:0.33 | INT:0.15
HERVIP10B3-int_00070	36.660136220928216	0.0531242301157182	0.6333818992061166	0.08387393163951215	0.9331566660495311	0.9811921742788023	INT	0.158	HERVIP10B3	INT:0.16
HERVIP10B3-int_00084	26.258716116554425	0.05300777844395807	0.5420969736151822	0.09778283411260408	0.9221047384472413	0.9811921742788023	ENV	0.244	HERVIP10B3	ENV:0.24
HERVIP10B3-int_00096	585.1498232697736	-0.03419656685005521	0.313502772895843	-0.10907899325476318	0.9131398364121871	0.9811921742788023	NA	NA	NA	NA
HERVIP10F-int_00102	9.431682315774287	0.09413727279910515	1.0343601048544957	0.09101015435272179	0.9274845225369938	0.9811921742788023	AP | ENV | GAG | INT | RNaseH | RT	0.408	HERVIP10F	RT:0.41 | AP:0.35 | RNaseH:0.34 | INT:0.20 | ENV:0.19 | GAG:0.04
HERVK-int_00033	454.9318965382749	-0.05941335405966969	0.719484270121935	-0.08257769700733078	0.9341873359036243	0.9811921742788023	AP | DUT | ENV | GAG | INT | ORFX | RNaseH | RT	1	HERVK	GAG:1.00 | RNaseH:1.00 | DUT:0.99 | AP:0.99 | RT:0.82 | ENV:0.62 | ORFX:0.56 | INT:0.45
HERVK-int_00038	20.338942796821154	0.033691425665636064	0.5093986729067949	0.06613960235385344	0.9472666817416843	0.9811921742788023	ENV | INT | RT	0.752	HERVK	RT:0.75 | ENV:0.65 | INT:0.33
HERVK-int_00094	11.880305551329046	-0.029608152533746036	0.6068570472994176	-0.04878933624567047	0.9610871804981087	0.9811921742788023	INT	0.304	HERVK	INT:0.30
HERVK13-int_00026	1603.2888664707916	-0.01781372972691648	0.3071835882674538	-0.05799049951655197	0.9537561960801421	0.9811921742788023	NA	NA	NA	NA
HERVK14C-int_00021	19.785996505810214	-0.047130286286254125	0.6368057943252841	-0.07401045453141669	0.9410020665640183	0.9811921742788023	AP | DUT | ENV | GAG | INT | ORFX | RNaseH | RT	0.967	HERVK14C	AP:0.97 | RT:0.90 | RNaseH:0.83 | ORFX:0.80 | DUT:0.60 | INT:0.46 | ENV:0.36 | GAG:0.26
HERVK3-int_00080	124.38625911665488	-0.057901847779756106	0.5406954900139453	-0.10708772099849165	0.914719388372244	0.9811921742788023	ENV | INT | ORFX | RNaseH | RT	0.941	HERVK3	RNaseH:0.94 | RT:0.77 | ORFX:0.65 | INT:0.32 | ENV:0.18
HERVK9-int_00191	12.400896111115408	-0.08410142518852488	0.8334253213005984	-0.10091057115625039	0.9196214513774862	0.9811921742788023	AP | DUT | GAG | INT | RNaseH | RT	0.985	HERVK9	DUT:0.98 | RNaseH:0.96 | AP:0.91 | INT:0.52 | RT:0.34 | GAG:0.30
HERVL-int_00950	16.226348813559746	0.050034340668672565	0.6730910543854902	0.07433517403429504	0.9407436896098174	0.9811921742788023	DUT | RNaseH | RT	0.282	HERVL	RNaseH:0.28 | DUT:0.26 | RT:0.19
HERVL74-int_00138	150.18464420970267	-0.029376077775713067	0.2904821921871988	-0.10112867007276613	0.9194483192806111	0.9811921742788023	NA	NA	NA	NA
HUERS-P3b-int_00258	695.6881655044997	-0.018509308314143623	0.27359192704207463	-0.06765297687784899	0.9460618825139351	0.9811921742788023	ENV	0.146	HUERS-P3b	ENV:0.15
Harlequin-int_00239	10.486778699087827	-0.045411734016733145	0.6978179019232658	-0.06507676843998016	0.9481128773148135	0.9811921742788023	ENV	0.186	Harlequin	ENV:0.19
LOR1-int_00487	16.259000411604617	-0.027417216546032307	0.5449324814128216	-0.050313052499548094	0.9598729225532577	0.9811921742788023	NA	NA	NA	NA
LOR1-int_00745	13.230283426080168	0.046137169181130804	0.6554475754866254	0.07039032701719446	0.9438829900744001	0.9811921742788023	NA	NA	NA	NA
LTR23-int_00210	18.308252502335822	0.051535107996517775	0.4664957075772357	0.11047284500036976	0.9120343845835784	0.9811921742788023	NA	NA	NA	NA
LTR46-int_00043	1243.659458229601	-0.021364256703114877	0.3198101859730848	-0.06680292761192069	0.9467385927207352	0.9811921742788023	ENV | GAG | INT | RNaseH | RT	0.321	LTR46	RNaseH:0.32 | RT:0.31 | INT:0.15 | GAG:0.10 | ENV:0.07
MER31-int_00267	15.740250024907999	-0.06074833212444644	0.7643315100703288	-0.07947903667985214	0.9366516051640099	0.9811921742788023	NA	NA	NA	NA
MER31-int_00370	19.666206709454915	-0.0561206573344145	0.49043145766008717	-0.114431194120731	0.9088959870690729	0.9811921742788023	NA	NA	NA	NA
MER4-int_00566	37.75409617548309	-0.04635578268582585	0.6606713900717288	-0.0701646588340885	0.9440626031372569	0.9811921742788023	NA	NA	NA	NA
MER4-int_01039	29.94720153546719	0.0473146174556269	0.49249854947383526	0.09607057220001125	0.9234645231573094	0.9811921742788023	NA	NA	NA	NA
MER4-int_01322	22.595186994375034	-0.03910846881105014	0.6320775061935389	-0.06187290075637548	0.9506640482018434	0.9811921742788023	NA	NA	NA	NA
MER41-int_00388	13.689660444982405	-0.055134260169146826	0.56182268881245645	-0.09813462728905799	0.9218253916189902	0.9811921742788023	NA	NA	NA	NA
MER51-int_00201	203.5225079812442	-0.021975297431824033	0.34207896523453046	-0.06424042301682506	0.9487787909363065	0.9811921742788023	NA	NA	NA	NA
MER57-int_00687	580.1613784161391	-0.03802502340672853	0.414288041820259	-0.09178402359782782	0.9268696377979695	0.9811921742788023	NA	NA	NA	NA
MER57A-int_00198	22.242247503872328	0.04398311075988692	0.43667820814403924	0.10072201895950576	0.9197711316582281	0.9811921742788023	NA	NA	NA	NA
MER57A-int_00286	10.544293071083274	0.06467141150594191	0.7595652070238432	0.08514267229187583	0.9321479658706686	0.9811921742788023	NA	NA	NA	NA
MER57A-int_00643	9.36985981611021	-0.07256524855732162	0.6424403851761651	-0.11295250147984288	0.9100682124602311	0.9811921742788023	NA	NA	NA	NA
MER61-int_00231	139.79397103191937	-0.04660296394897718	0.4812111395155898	-0.0968451478406962	0.9228493696253023	0.9811921742788023	NA	NA	NA	NA
MER66-int_00179	30.60718239725282	0.05127533623820288	0.4370255744631637	0.1173279991707323	0.906600138126531	0.9811921742788023	NA	NA	NA	NA
MER70-int_00088	375.5295262871473	0.03454639677903149	0.35976392491697606	0.09602518314476328	0.9235005717221257	0.9811921742788023	NA	NA	NA	NA
MER89-int_00255	10.378020614460507	0.05119203940097311	0.6176862281074403	0.08287709369500265	0.9339492679526115	0.9811921742788023	NA	NA	NA	NA
MLT1H-int_00132	13.9895026121302	-0.035281824598859646	0.5848326173130161	-0.060328072604705615	0.9518943439535505	0.9811921742788023	NA	NA	NA	NA
THE1D-int_00052	21.241697538567458	-0.05161439407652232	0.6113735564276798	-0.08442366133417786	0.9327195954145913	0.9811921742788023	NA	NA	NA	NA
THE1D-int_00182	7.063875705208237	-0.057793301400537504	1.0338405360084788	-0.05590156255980228	0.9554202260356501	0.9811921742788023	NA	NA	NA	NA
MER41-int_00912	15.796912987255828	0.04389739459728179	0.9936604248093032	0.04417746093259807	0.9647629480796759	0.9825941698827049	NA	NA	NA	NA
ERVL40-int_00426	18.078964413723718	0.021541393710068565	0.5982731019327491	0.03600595387036137	0.9712776115321001	0.9847254088974554	NA	NA	NA	NA
HERVIP10FH-int_00348	61.93362817948557	0.05009002503491618	1.3028291680715207	0.03844711667690143	0.9693311950551925	0.9847254088974554	ENV	0.301	HERVIP10FH	ENV:0.30
HERVK-int_00139	384.253697959243	-0.012182405167625258	0.3632500037443288	-0.03353724719077984	0.9732461635646187	0.9847254088974554	NA	NA	NA	NA
HERVL-int_00683	171.78796847524535	-0.02821813654700079	0.7878850796330356	-0.03581504114806139	0.9714298396598585	0.9847254088974554	DUT | INT | RT	0.526	HERVL	DUT:0.53 | RT:0.47 | INT:0.27
LTR19-int_00061	8.492716467511572	-0.04102166833176273	1.0738787695967706	-0.03819953377713753	0.9695285926180369	0.9847254088974554	NA	NA	NA	NA
MER101-int_00463	26.870518745537197	0.025375677949967458	0.7325713355775395	0.034639190366303314	0.9723674508457745	0.9847254088974554	NA	NA	NA	NA
MER4-int_01707	21.513425735956517	-0.03897740798876067	1.170660431796488	-0.033295229709734184	0.9734391577926135	0.9847254088974554	NA	NA	NA	NA
HERVH-int_00526	148.54123240002966	-0.022625849300504312	0.8004893846053289	-0.028265021042920762	0.9774507786107818	0.9878291169937148	AP | GAG | INT | RT	0.824	HERVH	AP:0.82 | RT:0.39 | INT:0.15 | GAG:0.13
ERVL40-int_00099	18.194353478164007	-0.013659541931261614	0.5598628735909448	-0.024398013470065795	0.9805351328765285	0.9890368825835504	NA	NA	NA	NA
HERVK9-int_00114	32.442521629502146	0.013105152641462746	0.513286805288389	0.025531832313709382	0.9796307582433393	0.9890368825835504	AP | DUT | GAG | INT | RNaseH | RT	0.822	HERVK9	AP:0.82 | INT:0.73 | DUT:0.56 | RNaseH:0.47 | RT:0.41 | GAG:0.22
HERVH-int_01173	15.234581330258612	-0.020579433375297967	1.2171421832621037	-0.016907994528743007	0.9865100149678864	0.9908165928944205	AP | GAG | RT	0.838	HERVH	AP:0.84 | RT:0.51 | GAG:0.12
